50,5768	56,24	
50,9101	54,87	
51,0913	56,48	
51,2435	57,93	
51,9029	55,86	
52,1710	56,49	
52,6420	55,25	
52,9899	56,77	
53,4464	54,95	
53,5877	56,02	
54,0877	55,72	
54,2797	53,79	
55,1638	52,68	
56,0478	52,07	
56,4391	49,81	
57,4826	48,91	
57,9391	47,46	
59,0333	44,29	
60,9826	40,34	
61,1928	39,02	
61,5406	40,36	
61,9391	38,94	
62,1565	40,24	
62,4391	39,38	
62,5841	39,55	
62,8087	37,25	
63,6565	37,73	
63,8739	38,35	
64,4319	38,02	
64,5333	36,92	
65,5116	37,31	
66,3667	39,31	
66,5841	38,85	
67,2290	40,85	
68,1130	39,58	
69,0406	38,49	
69,4319	39,72	
69,6022	39,72	
69,7870	40,49	
70,2145	39,94	
70,4246	39,81	
71,4645	48,02	
72,4464	40,58	
72,5551	41,64	
72,8014	42,43	
72,9246	41,56	
73,0406	40,86	
73,5406	42,54	
73,8739	42,68	
74,0043	40,29	
74,1493	41,02	
74,3630	41,60	
74,7870	42,77	
75,2036	42,43	
75,4174	41,61	
75,8014	42,72	
76,0043	41,16	
76,2870	39,44	
76,5261	41,00	
76,9754	39,70	
77,3884	40,01	
77,7435	38,40	
78,4391	40,32	
78,9101	39,57	
79,2072	37,68	
80,0116	39,36	
80,1493	38,18	
80,2507	37,68	
80,5152	62,46	
80,7797	38,15	
81,7435	38,04	
81,8449	36,75	
82,2145	36,65	
82,4899	36,50	
82,7072	36,43	
83,5406	36,41	
83,9246	35,93	
85,5986	36,67	
85,7435	36,93	
86,2942	36,95	
86,4899	37,30	
86,9101	37,79	
87,5116	41,43	
87,9246	40,91	
88,3449	40,58	
88,6855	44,91	
88,9029	38,59	
89,4754	40,76	
90,2797	46,46	
90,4536	38,66	
90,8014	46,36	
91,2000	43,39	
92,0152	49,15	
92,3993	37,94	
92,7688	49,58	
92,9065	48,08	
93,2036	49,85	
93,4101	38,28	
93,8884	37,90	
94,8377	41,60	
95,2290	38,10	
95,6420	49,15	
95,8014	38,27	
96,0152	43,49	
96,2652	38,61	
96,3812	37,95	
96,5913	38,10	
96,7725	42,83	
97,1783	46,38	
97,5333	40,10	
97,6457	39,30	
97,9681	39,23	
98,7870	46,57	
98,9536	38,85	
99,0623	38,44	
99,2290	38,11	
99,5116	39,05	
100,0623	38,16	
100,2036	37,48	
100,3232	38,30	
100,8377	39,28	
100,9391	38,81	
101,2290	44,31	
101,9174	38,27	
102,0478	38,69	
102,2217	37,62	
102,4899	47,60	
102,9971	49,87	
104,0116	38,70	
104,2072	54,81	
104,3304	42,44	
104,5406	38,75	
104,7471	59,65	
105,2290	38,95	
106,2906	41,43	
106,5043	39,34	
106,7725	41,09	
106,9862	49,07	
107,0986	44,29	
107,2725	40,42	
107,4101	41,69	
107,8087	45,75	
108,0877	42,34	
108,3449	40,36	
108,7217	40,13	
109,1348	41,72	
109,8232	40,83	
110,4935	59,69	
110,9536	42,18	
111,2870	40,26	
111,5841	40,99	
111,7435	41,56	
111,9609	41,44	
112,2217	41,96	
112,7072	40,21	
113,7652	41,60	
113,9754	39,99	
115,6203	38,78	
116,0333	40,27	
116,2145	39,00	
116,7652	37,91	
116,9681	38,74	
117,5043	39,45	
118,0261	37,33	
118,4101	38,49	
118,8812	37,94	
119,2652	38,59	
120,0116	38,79	
120,2942	39,49	
121,4899	38,39	
121,7000	37,72	
121,9246	37,32	
122,7290	38,24	
123,4464	38,79	
123,7870	37,60	
123,9391	37,31	
124,2978	52,64	
124,5913	38,35	
125,5261	38,03	
125,8812	38,34	
126,0623	39,69	
126,3449	39,25	
127,3087	40,93	
127,6638	36,94	
128,6384	55,83	
128,8630	38,03	
129,2217	38,68	
129,8522	38,30	
130,6058	39,26	
130,7942	38,79	
131,0225	38,95	
132,3812	39,30	
132,7145	38,84	
132,9174	39,56	
133,1493	39,38	
133,4174	39,71	
133,6420	40,72	
134,1638	39,37	
134,5551	40,68	
134,7507	39,39	
135,1420	40,24	
135,4826	39,64	
135,9536	38,92	
136,5696	39,17	
136,7290	39,55	
137,1638	42,23	
137,5188	38,98	
138,0478	39,24	
138,4971	38,93	
138,7217	39,08	
138,9754	37,84	
140,3667	38,38	
140,5478	38,57	
141,9536	39,25	
142,5986	38,95	
143,4464	39,87	
144,0841	39,75	
144,5261	39,43	
145,2942	40,27	
145,6493	40,43	
146,0841	40,20	
146,2725	40,13	
147,2145	40,18	
147,5841	40,05	
147,6928	39,61	
148,2000	39,37	
148,5043	40,53	
148,6348	38,93	
148,7725	38,99	
149,5188	41,24	
149,9464	39,97	
150,5696	39,73	
150,8232	61,51	
151,7580	39,54	
152,6928	39,09	
154,0333	39,85	
154,1348	39,50	
154,2725	38,77	
154,3957	39,62	
154,9029	39,51	
155,2507	41,76	
156,2797	40,39	
156,4101	40,21	
156,5913	40,80	
157,2978	39,84	
157,4536	41,38	
157,7507	40,30	
158,3304	41,23	
158,5478	40,79	
158,6928	39,94	
159,3014	40,02	
159,5841	40,34	
159,7797	41,06	
160,8558	42,48	
161,1638	40,16	
161,5841	41,70	
162,2290	41,99	
162,6420	39,78	
162,9536	40,67	
163,2942	40,60	
163,4935	49,65	
164,7072	40,37	
165,1638	40,19	
165,6275	41,27	
165,8884	41,50	
166,1058	39,68	
166,2580	40,59	
166,6348	40,47	
166,7797	40,89	
167,1275	42,08	
167,4971	41,57	
167,6493	40,98	
168,2652	40,10	
168,6203	41,05	
168,7435	41,33	
169,1058	42,49	
169,2725	40,97	
169,6275	39,60	
170,0406	42,29	
170,3667	46,20	
170,6058	40,83	
171,1348	41,25	
171,2580	40,49	
171,8812	41,41	
173,0696	41,41	
173,2725	42,05	
173,5478	40,77	
174,4246	41,80	
175,0478	40,46	
175,3812	41,21	
176,6783	41,69	
178,2725	41,53	
178,4101	41,01	
179,0768	41,93	
179,6710	42,30	
179,8667	45,57	
180,1058	43,47	
180,5623	41,14	
181,3812	42,65	
181,6348	42,04	
181,8884	42,64	
182,3522	41,17	
182,5043	42,17	
182,6058	41,81	
182,7072	41,19	
183,2580	42,43	
183,3739	41,51	
183,6928	41,96	
184,0768	41,91	
184,8522	43,28	
185,2652	42,39	
185,5188	41,40	
185,7797	42,24	
185,8884	42,58	
186,2652	42,74	
186,6565	41,81	
186,8594	42,79	
187,4536	41,59	
188,8449	42,89	
189,2000	42,28	
189,3449	42,25	
189,4754	41,89	
189,7435	42,63	
189,8957	42,28	
191,1094	43,02	
191,6638	42,13	
191,9826	42,14	
192,2725	41,20	
192,5261	41,98	
193,0116	43,04	
193,8812	42,60	
194,2435	41,57	
194,3812	42,84	
194,8304	43,25	
194,9717	42,26	
195,2507	43,57	
195,7797	42,41	
196,0696	43,21	
196,8594	42,95	
196,9609	41,41	
197,0768	41,31	
197,9681	42,73	
198,1130	43,40	
198,6348	43,26	
198,9536	42,60	
199,1203	44,21	
199,4826	43,60	
199,6783	42,63	
200,0696	42,73	
200,2725	43,21	
200,4391	42,23	
200,9899	43,27	
201,0986	43,57	
201,3594	42,98	
201,6493	43,51	
202,2870	42,82	
202,8667	41,79	
203,4174	43,27	
203,5696	42,59	
203,8594	42,55	
204,2362	43,90	
204,3884	42,87	
204,8232	42,49	
205,0587	47,45	
205,2507	42,40	
205,4174	42,21	
205,5696	43,06	
207,8812	43,89	
208,8667	42,93	
209,1130	41,63	
209,5261	44,07	
209,7942	43,80	
209,9754	43,43	
210,2145	41,94	
210,6203	42,81	
210,7870	43,01	
211,7072	43,21	
212,4391	43,31	
212,8884	42,84	
213,1094	42,44	
213,4246	41,96	
214,3667	41,50	
214,5333	41,55	
215,0043	42,55	
215,6493	41,98	
215,9609	42,19	
216,2435	41,92	
216,3449	42,54	
217,7797	42,91	
218,6275	40,96	
218,7942	43,01	
219,7399	41,99	
219,8884	43,07	
220,1565	41,90	
220,3667	43,05	
221,0333	42,07	
221,5406	41,36	
222,1130	42,29	
222,5406	41,90	
222,8848	55,66	
223,3957	43,34	
225,1565	41,42	
225,4029	42,16	
225,7580	41,49	
226,1783	41,64	
226,3667	41,57	
227,9899	42,30	
228,2000	42,23	
228,3522	43,31	
229,4536	41,64	
229,7580	41,74	
230,0913	41,80	
230,5116	42,33	
231,2725	42,20	
231,5043	42,47	
231,7978	42,37	
232,0768	42,62	
232,2290	43,70	
232,6783	39,68	
232,9536	42,23	
233,3377	42,21	
233,7000	42,14	
234,0406	41,92	
234,2942	42,98	
234,8087	40,31	
235,1203	42,15	
235,4246	42,26	
236,6203	42,26	
237,4174	42,75	
237,7580	42,12	
238,5768	41,51	
238,7435	41,95	
239,6928	41,88	
239,9826	41,75	
240,5333	42,02	
241,3957	41,62	
242,1420	42,37	
242,3159	43,61	
242,7797	41,39	
243,0188	42,81	
243,3594	41,72	
243,9899	45,43	
244,2507	42,15	
244,4029	41,31	
244,6348	42,21	
244,7652	42,09	
245,3884	42,69	
246,5188	41,69	
247,2507	42,22	
247,6058	47,42	
247,7290	42,26	
248,1130	41,10	
248,5116	43,36	
249,2942	41,49	
249,5406	42,47	
249,7362	40,89	
249,8377	41,99	
250,1638	42,27	
250,3304	41,76	
250,6638	41,84	
251,1493	42,17	
251,3014	41,72	
251,4681	42,59	
252,3667	41,76	
252,8087	42,00	
253,2362	41,84	
253,4609	41,41	
253,9971	40,45	
254,2000	42,56	
254,4391	41,44	
254,6928	42,07	
254,8014	40,72	
255,3232	41,37	
255,4391	41,58	
255,8377	41,25	
256,3594	42,08	
257,3739	41,44	
257,5406	41,45	
257,9464	42,38	
258,0768	41,83	
258,4971	42,24	
258,6565	41,84	
259,3594	41,33	
259,9391	41,57	
260,3739	44,15	
260,8739	42,79	
261,0116	42,18	
261,2652	41,59	
261,4391	42,63	
262,0696	41,40	
262,4029	41,19	
262,5986	42,93	
262,7870	41,20	
263,1058	41,74	
263,5406	40,95	
263,8232	43,00	
264,0406	41,89	
264,3123	50,07	
264,9174	42,27	
265,1058	43,16	
266,8449	41,84	
267,2435	41,33	
267,4464	42,89	
267,9283	43,15	
268,8377	41,97	
268,9899	42,90	
269,3594	41,69	
270,4246	41,90	
271,9029	42,48	
272,2507	41,63	
272,7290	42,82	
272,8304	40,51	
272,9319	41,74	
274,2362	41,27	
274,9210	48,91	
275,2797	41,12	
278,6130	41,75	
278,9754	41,99	
279,7290	40,12	
280,1348	41,37	
281,1420	41,62	
281,3123	50,16	
281,8667	41,88	
282,5623	40,39	
282,9536	41,83	
283,5043	41,92	
284,3087	42,30	
284,8014	43,27	
285,9717	41,36	
286,1203	41,22	
286,3594	42,06	
287,3449	41,74	
287,9391	42,28	
288,2072	41,84	
288,7507	41,64	
288,9464	41,30	
289,6058	41,73	
289,9681	41,48	
290,3486	41,46	
290,6275	41,45	
290,8449	41,48	
291,0696	40,77	
291,2072	41,31	
291,7072	42,63	
293,8087	42,27	
294,7362	42,00	
294,9391	40,79	
295,3087	41,31	
295,5478	42,71	
296,5333	40,83	
297,6783	40,43	
298,2326	41,01	
298,9428	41,92	
299,2652	40,50	
299,4246	41,00	
299,6638	40,83	
299,9754	40,89	
300,5696	40,54	
301,2870	40,42	
301,8812	42,30	
302,3159	40,62	
302,6638	40,94	
303,1928	39,63	
304,4971	41,08	
304,5986	40,48	
305,5986	41,72	
305,8196	42,44	
306,5333	41,04	
306,7870	41,38	
307,3667	40,55	
307,5478	41,49	
307,8667	39,52	
308,1783	42,27	
308,3739	47,66	
308,6565	41,15	
309,6565	40,54	
309,9391	40,72	
310,2362	43,12	
310,3667	39,63	
311,0333	41,79	
311,1710	41,29	
311,6384	41,58	
312,1203	40,59	
312,2870	42,08	
312,5261	41,58	
312,6348	41,65	
313,4681	40,81	
313,9609	40,97	
314,2362	41,55	
314,5116	40,59	
314,9754	40,35	
315,5333	40,14	
315,9391	40,46	
316,1420	40,66	
316,5913	39,47	
317,0478	41,49	
317,5696	41,70	
318,1638	41,16	
318,3667	41,10	
318,7942	40,66	
320,2870	40,63	
320,5478	41,74	
321,0188	40,92	
322,0333	41,61	
322,6928	41,36	
323,6710	41,34	
324,6855	41,19	
324,9971	40,26	
325,5478	40,32	
326,2688	40,35	
326,7435	40,66	
327,2362	40,83	
327,4029	41,24	
327,6420	40,55	
327,8957	41,54	
328,1420	41,25	
328,3304	41,04	
328,4935	41,11	
329,3159	40,48	
329,9681	41,22	
330,2870	41,15	
330,4536	40,51	
330,5841	41,10	
330,8812	40,60	
331,3667	41,32	
332,2652	41,68	
332,3812	41,12	
332,5551	40,74	
332,7290	40,85	
333,0986	41,25	
333,2507	41,85	
333,7072	42,20	
334,1275	40,27	
334,6565	40,44	
335,6420	41,03	
335,9826	40,87	
336,6493	42,35	
337,0043	40,92	
337,2145	40,93	
337,3667	42,52	
337,7942	42,21	
338,0841	41,40	
338,4899	40,72	
338,5986	41,26	
339,1348	40,96	
339,4246	42,07	
339,8739	41,27	
340,2580	40,27	
340,5696	40,65	
341,5986	40,73	
342,2362	42,69	
342,8377	41,23	
343,2870	41,22	
344,3594	40,09	
344,5188	41,21	
344,6783	40,84	
344,9319	41,20	
345,0623	41,76	
346,1275	41,26	
347,4174	41,14	
348,6783	39,90	
349,0261	41,67	
349,2435	41,29	
350,0406	40,21	
350,1493	40,53	
350,3014	41,59	
350,7725	40,02	
352,8884	40,31	
353,1420	40,70	
353,4899	40,71	
353,6420	40,05	
353,8232	42,32	
353,9681	40,60	
354,4029	41,14	
354,6058	41,26	
354,8014	40,84	
355,2145	40,07	
355,6058	40,08	
356,9319	40,07	
357,6420	40,21	
358,3884	41,90	
358,7507	41,84	
359,9899	43,16	
360,1493	39,43	
360,4029	41,14	
360,9029	40,87	
361,0913	39,54	
361,3014	41,11	
361,6457	41,67	
362,3014	39,96	
362,4391	40,79	
362,8522	41,30	
363,7797	40,91	
364,0841	40,61	
364,2254	42,20	
365,3014	41,32	
365,6928	40,21	
366,3812	40,99	
366,9536	40,58	
368,4826	40,82	
368,9101	41,20	
369,5188	41,43	
369,6348	40,42	
370,6855	40,22	
370,8159	41,79	
371,2725	40,76	
371,8522	41,70	
372,0478	40,44	
372,3014	41,70	
372,7507	40,28	
373,0116	41,78	
373,4029	40,49	
374,6638	41,71	
374,8014	40,64	
374,9681	39,79	
376,1203	41,62	
376,5913	41,64	
376,7362	40,22	
377,0986	38,90	
377,2543	40,74	
377,5116	40,64	
377,7507	40,06	
378,2362	42,02	
378,3449	39,73	
378,7870	40,44	
379,1783	41,29	
379,9174	41,21	
381,3522	40,62	
383,2507	41,02	
384,1855	41,28	
384,6275	40,69	
384,7688	40,51	
385,0986	40,21	
385,4681	40,78	
386,5478	39,87	
387,5696	40,12	
387,9246	40,78	
388,2580	40,52	
388,8377	40,68	
388,9971	40,42	
389,7942	41,11	
390,3957	41,17	
390,7217	40,22	
390,9101	40,33	
391,3304	40,18	
391,6783	40,59	
392,0116	40,19	
392,3304	39,48	
393,5986	40,07	
394,0188	41,57	
394,1710	40,20	
394,5841	40,10	
394,6855	40,18	
394,9355	43,11	
395,5333	41,02	
396,8014	38,96	
396,9754	40,20	
397,2362	41,73	
398,0043	39,19	
398,2870	40,55	
398,5841	39,73	
398,7870	39,84	
399,0478	40,80	
399,3159	39,64	
399,5478	40,73	
400,1275	40,60	
400,3522	40,86	
400,4826	39,68	
401,0478	40,15	
401,7000	39,35	
402,4319	40,43	
403,2435	40,21	
403,6058	39,94	
404,0696	40,31	
404,8739	39,75	
405,3667	39,47	
407,4609	39,34	
407,8667	41,01	
408,1565	39,22	
408,8667	40,66	
409,4174	41,36	
409,5333	40,42	
409,6493	39,37	
409,9319	40,14	
410,7652	40,44	
411,0623	39,67	
411,3377	40,50	
411,6783	39,68	
412,6493	39,73	
412,9681	39,28	
413,3739	40,04	
413,6855	40,66	
414,8739	41,07	
415,3812	41,82	
416,0551	40,94	
417,2072	39,91	
417,4246	40,60	
420,0478	41,25	
420,2870	40,50	
420,4391	40,28	
420,5913	39,43	
420,7870	42,05	
421,1348	39,51	
421,4319	39,72	
421,5333	39,83	
422,5623	39,67	
422,9500	40,82	
423,1203	40,60	
423,4681	40,48	
423,6203	39,28	
423,9536	39,28	
424,3268	40,63	
424,8449	40,57	
424,9754	38,56	
425,3957	38,18	
425,7507	39,43	
426,1058	39,03	
426,2870	39,57	
426,5406	40,43	
426,8232	38,78	
427,1493	39,78	
427,2580	39,33	
427,7507	38,05	
428,1565	39,10	
428,4464	40,29	
428,5623	40,32	
428,8522	39,29	
429,1855	39,39	
429,4681	40,58	
429,5841	40,38	
431,3232	39,68	
431,4935	40,05	
431,8014	40,72	
432,2652	39,36	
432,3957	40,08	
433,0333	40,49	
433,2217	39,38	
433,8051	39,88	
434,5333	40,68	
434,9101	39,64	
436,4101	40,60	
436,9899	40,18	
437,2290	38,44	
437,3957	39,26	
437,6167	39,84	
437,7870	40,81	
438,4536	39,41	
438,7580	40,48	
439,0406	39,76	
439,5188	40,00	
439,8014	40,20	
440,0768	39,45	
440,9101	40,20	
441,0551	38,99	
441,5116	39,64	
441,9246	39,73	
443,0406	39,41	
443,8594	39,63	
444,3087	39,95	
446,3159	39,45	
447,2725	40,90	
447,8594	39,33	
447,9826	40,21	
448,1022	39,95	
448,2870	38,93	
448,6638	40,40	
448,9681	40,31	
449,3594	39,24	
449,5623	39,63	
449,9971	38,65	
450,5043	40,66	
450,8159	38,21	
451,4609	40,42	
451,8594	40,30	
452,5188	40,54	
452,7725	40,10	
452,9754	39,92	
453,2906	40,24	
453,4319	38,63	
454,3667	38,62	
454,4754	40,00	
454,7145	40,01	
455,0551	40,60	
455,2036	38,93	
455,6130	38,64	
456,1203	38,92	
456,6638	39,57	
456,8594	39,36	
456,9754	40,72	
457,8087	38,51	
458,3232	39,85	
458,9029	39,94	
459,1058	39,16	
459,3087	39,20	
459,6130	38,37	
460,2797	39,11	
460,5949	40,42	
460,7725	39,92	
460,9971	39,54	
461,2870	38,70	
461,5116	39,89	
461,6710	40,70	
462,1275	40,13	
462,6275	39,57	
463,1130	39,02	
463,3884	40,93	
463,5768	39,87	
463,7906	40,68	
463,9609	43,14	
464,2072	42,37	
464,4826	40,07	
464,5913	40,30	
465,1529	40,94	
465,3739	42,54	
466,0116	40,80	
466,4029	40,13	
466,7580	40,66	
467,1493	41,40	
467,6638	40,64	
468,1710	38,84	
468,3014	39,77	
469,3957	39,73	
469,9681	40,11	
470,1928	39,02	
470,3957	40,00	
470,8522	40,58	
471,1565	38,77	
471,3232	38,80	
471,6493	40,73	
472,3522	39,74	
473,5623	40,28	
474,2145	39,78	
474,5696	38,96	
475,7145	40,11	
475,9101	39,51	
476,2217	39,47	
476,4681	40,39	
476,7362	39,82	
476,9246	39,86	
477,0333	39,75	
477,2362	40,88	
477,6855	38,79	
478,0551	38,82	
478,2725	40,18	
478,9029	39,88	
479,2725	39,36	
479,5261	39,89	
480,0116	40,18	
480,2942	39,64	
480,4029	39,83	
480,7797	39,16	
481,4101	40,09	
481,8377	39,44	
482,3558	40,46	
482,4971	38,75	
482,8522	38,60	
483,6928	39,22	
484,0551	39,75	
484,4681	38,06	
484,9826	42,11	
485,1783	40,41	
486,1928	39,83	
486,3957	39,24	
486,7725	39,52	
487,2217	42,63	
487,4754	39,36	
487,8957	39,94	
488,3232	39,26	
488,8594	39,44	
489,0913	39,73	
489,3812	39,01	
489,8304	40,48	
490,0696	40,53	
490,9246	39,60	
491,0406	39,43	
491,2362	38,96	
491,5188	39,13	
491,8377	37,93	
492,3594	38,75	
492,5043	38,76	
492,8232	39,26	
493,0116	39,55	
494,6565	39,53	
494,9029	38,78	
495,4319	39,83	
495,8667	41,01	
496,2435	39,35	
496,5768	41,43	
496,9246	38,62	
497,0696	38,72	
498,4609	40,19	
498,6493	39,71	
499,0768	39,92	
499,3014	39,63	
499,5696	40,72	
499,6928	39,27	
500,0478	41,46	
500,3667	39,82	
500,4754	39,04	
501,1783	39,52	
501,7942	39,82	
502,8159	38,60	
503,5188	41,60	
503,6493	38,14	
503,9319	39,33	
504,1493	39,29	
504,4464	40,55	
504,9391	38,76	
505,2145	39,26	
505,4391	39,67	
505,7000	39,52	
506,0913	38,71	
507,0551	38,52	
507,4826	38,79	
507,9319	39,97	
508,4246	38,87	
508,6420	40,83	
509,1348	38,57	
510,6203	38,90	
510,7362	40,13	
510,9536	38,66	
511,0841	38,50	
511,4174	39,24	
511,7507	39,69	
512,4536	39,12	
512,6493	39,20	
512,7507	39,08	
513,1130	38,39	
513,3087	38,33	
514,7507	38,35	
515,3014	39,67	
515,5478	39,22	
515,6710	38,65	
516,4826	38,79	
516,9029	38,58	
517,1710	38,91	
518,0913	39,22	
518,1928	39,27	
519,3884	38,57	
519,6420	38,36	
520,1130	38,58	
520,7870	38,98	
521,0551	39,21	
521,2942	39,15	
521,9101	38,50	
522,6493	38,10	
523,0986	39,38	
523,5913	38,36	
524,1420	39,44	
525,2652	40,71	
525,5986	37,69	
526,1638	38,67	
526,2797	38,71	
526,3812	38,99	
527,1783	38,46	
527,5116	38,22	
527,6783	38,29	
527,9754	38,53	
528,4101	38,12	
528,6275	39,39	
529,2652	37,32	
529,8522	38,56	
530,2362	37,94	
530,6783	38,64	
531,5043	37,37	
531,7145	38,31	
532,4536	38,09	
532,5913	39,06	
533,2000	38,76	
533,6203	37,74	
533,8594	37,40	
534,9826	38,27	
535,2145	38,86	
535,8667	39,25	
535,9754	37,89	
536,9681	38,10	
537,3449	38,62	
538,0116	37,73	
538,5804	38,62	
539,2145	38,79	
539,4101	38,83	
539,7362	38,97	
540,8449	37,89	
541,0116	37,90	
541,8667	38,33	
542,1964	38,16	
542,4319	39,47	
542,9174	38,12	
543,3051	37,69	
543,6819	38,41	
543,9826	36,90	
544,1203	38,16	
544,7725	37,63	
545,0333	38,71	
545,1565	37,99	
545,4754	37,86	
545,8812	38,38	
546,1420	37,41	
546,4174	37,84	
546,7507	37,60	
547,1493	37,17	
547,9283	39,18	
548,6130	37,98	
549,4754	38,96	
550,4754	38,22	
550,7072	37,15	
551,1203	38,83	
551,2797	37,89	
551,7145	39,09	
552,2725	37,82	
552,5841	38,08	
552,7217	37,60	
553,0116	38,97	
553,2072	38,04	
553,3159	36,60	
553,7435	38,27	
553,8594	38,70	
554,4681	36,79	
554,6130	37,89	
554,7652	37,44	
556,4609	37,67	
556,7652	37,62	
557,2362	37,06	
557,3739	37,32	
558,3449	38,11	
558,4536	39,01	
559,2362	37,93	
560,6058	36,72	
561,0623	38,25	
561,2435	37,64	
561,6420	37,54	
562,5333	38,21	
564,8667	38,71	
565,3667	39,06	
565,8304	38,99	
566,0623	39,32	
566,2652	37,63	
568,3087	36,98	
568,4609	39,18	
568,8594	37,83	
569,3377	36,67	
570,3304	36,95	
570,7362	37,38	
570,8449	36,30	
571,0551	37,79	
571,2725	37,43	
571,4826	37,16	
572,1203	36,66	
572,2797	36,39	
572,3957	37,63	
573,6638	37,38	
573,9609	36,65	
574,0732	38,19	
574,4355	38,21	
574,8449	37,09	
574,9681	36,60	
575,3449	38,21	
576,1638	38,07	
576,6130	37,72	
577,3087	36,56	
577,4319	38,16	
577,7145	37,90	
578,3232	38,37	
578,4826	38,00	
579,6493	37,67	
580,0116	37,32	
580,6783	37,79	
581,5768	37,50	
581,9609	37,80	
582,2072	36,83	
582,5768	37,22	
583,0986	38,19	
583,5913	36,95	
584,1638	37,40	
585,0333	37,56	
585,3884	36,67	
586,9681	37,25	
587,7145	36,89	
588,7725	37,05	
589,1203	38,03	
589,3232	38,36	
589,5116	36,49	
589,6203	36,21	
590,2507	39,43	
591,2652	35,99	
591,5261	36,79	
591,7580	38,87	
591,8667	37,53	
593,2870	36,69	
593,6348	36,41	
593,8739	37,09	
594,4536	37,04	
594,8159	37,17	
594,9536	36,93	
595,1203	36,16	
595,5043	37,56	
596,6855	37,31	
597,1203	36,04	
597,5841	38,22	
597,8159	36,49	
598,4029	37,62	
598,8739	37,04	
599,1493	36,68	
599,2870	35,97	
600,3449	39,54	
600,7507	37,90	
601,3884	35,99	
601,9391	36,92	
602,3667	36,34	
602,9174	36,48	
603,7580	38,18	
603,8739	36,92	
604,6239	38,43	
604,7652	37,33	
605,1783	37,81	
605,5116	38,64	
606,0406	36,15	
606,4246	38,76	
606,8377	35,84	
607,7145	36,43	
608,2217	36,57	
608,5551	36,92	
608,9391	36,92	
609,0768	37,14	
609,4826	36,96	
609,5986	37,31	
609,7072	38,57	
611,2652	36,46	
612,5406	37,72	
613,6058	37,16	
613,9464	36,26	
614,3739	36,56	
614,6058	37,84	
615,3884	35,72	
615,5768	37,19	
616,0913	37,17	
616,3087	36,47	
616,5551	36,83	
